Order_ID,Order_Date,Product_Category,Product_Name,Customer_Segment,Review_Text,Rating,Sentiment_Score,Sentiment_Label,Response_Status
ORD-1253,2025-03-12,Electronics,Product_44,Small Business,Does not match the description.,2,-0.88,Negative,Pending
ORD-1254,2025-10-29,Electronics,Product_15,Consumer,Does not match the description.,1,-0.52,Negative,Pending
ORD-1255,2025-11-17,Fashion,Product_5,Small Business,It's okay for the price.,3,0.38,Neutral,Replied
ORD-1256,2025-07-08,Beauty,Product_21,Consumer,Very poor customer service.,1,-0.51,Negative,Replied
ORD-1257,2025-03-11,Sports,Product_4,Small Business,Worst purchase ever.,1,-0.66,Negative,Replied
ORD-1258,2025-11-13,Sports,Product_1,Corporate,Does not match the description.,2,-0.63,Negative,Replied
ORD-1259,2025-07-08,Home & Kitchen,Product_12,Consumer,Broken on arrival.,2,-0.93,Negative,Pending
ORD-1260,2025-11-18,Electronics,Product_19,Corporate,It's okay for the price.,3,-0.15,Neutral,Pending
ORD-1261,2025-09-15,Electronics,Product_22,Corporate,Does not match the description.,1,-0.55,Negative,Pending
ORD-1262,2025-01-07,Home & Kitchen,Product_24,Corporate,Exceeded my expectations.,5,0.53,Positive,Replied
ORD-1263,2025-12-07,Fashion,Product_14,Consumer,Broken on arrival.,2,-0.54,Negative,Replied
ORD-1264,2025-09-14,Electronics,Product_2,Consumer,Exceeded my expectations.,4,0.56,Positive,Pending
ORD-1265,2025-09-10,Beauty,Product_8,Corporate,Perfect fit and great color.,5,0.7,Positive,Replied
ORD-1266,2025-12-27,Fashion,Product_38,Consumer,Worst purchase ever.,1,-0.53,Negative,Pending
ORD-1267,2025-12-13,Home & Kitchen,Product_41,Corporate,Exceeded my expectations.,5,0.73,Positive,Replied
ORD-1268,2025-01-25,Electronics,Product_31,Small Business,Perfect fit and great color.,5,0.63,Positive,Replied
ORD-1269,2025-02-28,Home & Kitchen,Product_16,Small Business,Will definitely buy again.,4,0.99,Positive,Pending
ORD-1270,2025-10-26,Electronics,Product_5,Consumer,Decent quality.,3,0.04,Neutral,Pending
ORD-1271,2025-08-16,Fashion,Product_36,Corporate,Decent quality.,3,0.23,Neutral,Replied
ORD-1272,2025-04-24,Electronics,Product_36,Consumer,Will definitely buy again.,5,0.72,Positive,Pending
ORD-1273,2025-07-17,Fashion,Product_25,Small Business,Perfect fit and great color.,4,0.64,Positive,Pending
ORD-1274,2025-05-21,Sports,Product_30,Corporate,Worst purchase ever.,1,-0.6,Negative,Replied
ORD-1275,2025-07-04,Electronics,Product_36,Corporate,"Arrived on time, works as expected.",3,0.01,Neutral,Replied
ORD-1276,2025-07-17,Home & Kitchen,Product_21,Small Business,Will definitely buy again.,5,0.57,Positive,Replied
ORD-1277,2025-03-16,Home & Kitchen,Product_8,Consumer,Does not match the description.,1,-0.72,Negative,Pending
ORD-1278,2025-04-12,Fashion,Product_48,Consumer,Does not match the description.,2,-0.59,Negative,Replied
ORD-1279,2025-05-28,Home & Kitchen,Product_44,Consumer,Broken on arrival.,1,-0.93,Negative,Pending
ORD-1280,2025-07-12,Beauty,Product_11,Consumer,Very poor customer service.,1,-0.51,Negative,Replied
ORD-1281,2025-01-22,Beauty,Product_29,Small Business,"Average product, nothing special.",3,0.32,Neutral,Replied
ORD-1282,2025-11-16,Electronics,Product_32,Small Business,Exceeded my expectations.,5,0.97,Positive,Pending
ORD-1283,2025-11-11,Home & Kitchen,Product_26,Consumer,Decent quality.,3,-0.2,Neutral,Replied
ORD-1284,2025-09-29,Electronics,Product_22,Small Business,It's okay for the price.,3,-0.08,Neutral,Pending
ORD-1285,2025-04-28,Sports,Product_34,Small Business,It's okay for the price.,3,0.09,Neutral,Replied
ORD-1286,2025-05-30,Home & Kitchen,Product_34,Consumer,Perfect fit and great color.,4,0.91,Positive,Replied
ORD-1287,2025-09-30,Beauty,Product_8,Small Business,Very poor customer service.,1,-0.66,Negative,Replied
ORD-1288,2025-02-13,Beauty,Product_28,Small Business,It's okay for the price.,3,0.4,Neutral,Pending
ORD-1289,2025-02-14,Fashion,Product_5,Small Business,Does not match the description.,2,-0.92,Negative,Replied
ORD-1290,2025-02-01,Beauty,Product_26,Small Business,Will definitely buy again.,5,0.54,Positive,Replied
ORD-1291,2025-06-23,Fashion,Product_14,Small Business,Does not match the description.,2,-0.84,Negative,Pending
ORD-1292,2025-05-31,Sports,Product_36,Small Business,Will definitely buy again.,4,0.87,Positive,Replied
ORD-1293,2025-01-22,Sports,Product_12,Small Business,Very poor customer service.,2,-0.77,Negative,Replied
ORD-1294,2025-03-14,Sports,Product_15,Small Business,"Amazing quality, fast shipping!",4,0.81,Positive,Pending
ORD-1295,2025-10-18,Home & Kitchen,Product_32,Small Business,It's okay for the price.,3,-0.32,Neutral,Pending
ORD-1296,2025-10-21,Sports,Product_23,Corporate,"Average product, nothing special.",3,-0.01,Neutral,Replied
ORD-1297,2025-09-28,Fashion,Product_44,Consumer,It's okay for the price.,3,0.39,Neutral,Replied
ORD-1298,2025-12-05,Electronics,Product_6,Small Business,Does not match the description.,1,-0.51,Negative,Replied
ORD-1299,2025-04-30,Electronics,Product_26,Corporate,"Arrived on time, works as expected.",3,-0.23,Neutral,Pending
ORD-1300,2025-09-20,Beauty,Product_23,Corporate,Worst purchase ever.,2,-0.52,Negative,Pending
ORD-1301,2025-08-25,Home & Kitchen,Product_47,Consumer,Perfect fit and great color.,4,0.97,Positive,Replied
ORD-1302,2025-02-28,Sports,Product_33,Corporate,"Arrived on time, works as expected.",3,-0.09,Neutral,Pending
ORD-1303,2025-12-12,Sports,Product_24,Consumer,Perfect fit and great color.,4,0.84,Positive,Replied
ORD-1304,2025-11-04,Home & Kitchen,Product_37,Consumer,Will definitely buy again.,4,0.7,Positive,Pending
ORD-1305,2025-11-12,Electronics,Product_49,Consumer,Perfect fit and great color.,5,0.94,Positive,Replied
ORD-1306,2025-06-11,Home & Kitchen,Product_13,Consumer,Very poor customer service.,2,-0.57,Negative,Replied
ORD-1307,2025-04-09,Home & Kitchen,Product_50,Consumer,Broken on arrival.,2,-0.66,Negative,Replied
ORD-1308,2025-01-01,Electronics,Product_12,Small Business,Broken on arrival.,2,-0.73,Negative,Replied
ORD-1309,2025-07-26,Fashion,Product_9,Small Business,Worst purchase ever.,1,-0.6,Negative,Replied
ORD-1310,2025-05-07,Fashion,Product_47,Small Business,Very poor customer service.,2,-0.85,Negative,Pending
ORD-1311,2025-09-29,Electronics,Product_26,Consumer,Worst purchase ever.,1,-0.98,Negative,Pending
ORD-1312,2025-10-23,Fashion,Product_39,Consumer,Worst purchase ever.,2,-0.6,Negative,Pending
ORD-1313,2025-06-08,Home & Kitchen,Product_46,Corporate,Decent quality.,3,0.11,Neutral,Pending
ORD-1314,2025-03-03,Home & Kitchen,Product_30,Corporate,It's okay for the price.,3,-0.27,Neutral,Pending
ORD-1315,2025-02-05,Sports,Product_47,Corporate,It's okay for the price.,3,-0.3,Neutral,Replied
ORD-1316,2025-02-03,Beauty,Product_27,Consumer,Worst purchase ever.,1,-0.75,Negative,Pending
ORD-1317,2025-08-13,Beauty,Product_23,Consumer,It's okay for the price.,3,-0.24,Neutral,Pending
ORD-1318,2025-10-28,Beauty,Product_3,Small Business,Exceeded my expectations.,5,0.53,Positive,Pending
ORD-1319,2025-05-03,Sports,Product_8,Corporate,Worst purchase ever.,2,-0.55,Negative,Pending
ORD-1320,2025-08-20,Sports,Product_2,Small Business,Worst purchase ever.,1,-0.88,Negative,Replied
ORD-1321,2025-07-08,Sports,Product_29,Small Business,It's okay for the price.,3,-0.06,Neutral,Pending
ORD-1322,2025-07-05,Beauty,Product_16,Corporate,Broken on arrival.,1,-0.73,Negative,Pending
ORD-1323,2025-03-13,Electronics,Product_45,Small Business,Will definitely buy again.,5,0.79,Positive,Replied
ORD-1324,2025-05-02,Beauty,Product_3,Small Business,"Arrived on time, works as expected.",3,0.06,Neutral,Pending
ORD-1325,2025-01-12,Electronics,Product_50,Corporate,Decent quality.,3,-0.1,Neutral,Pending
ORD-1326,2025-08-26,Sports,Product_12,Small Business,"Amazing quality, fast shipping!",4,0.98,Positive,Replied
ORD-1327,2025-05-08,Fashion,Product_40,Consumer,Does not match the description.,1,-0.52,Negative,Replied
ORD-1328,2025-02-08,Sports,Product_9,Corporate,Does not match the description.,2,-0.68,Negative,Pending
ORD-1329,2025-07-29,Electronics,Product_15,Small Business,Does not match the description.,2,-0.9,Negative,Replied
ORD-1330,2025-11-19,Fashion,Product_30,Small Business,Does not match the description.,1,-0.98,Negative,Pending
ORD-1331,2025-11-15,Electronics,Product_20,Small Business,Perfect fit and great color.,4,0.68,Positive,Replied
ORD-1332,2025-02-28,Beauty,Product_33,Corporate,"Arrived on time, works as expected.",3,0.33,Neutral,Replied
ORD-1333,2025-12-28,Electronics,Product_45,Corporate,Very poor customer service.,1,-0.59,Negative,Pending
ORD-1334,2025-09-27,Electronics,Product_37,Corporate,Perfect fit and great color.,4,0.8,Positive,Replied
ORD-1335,2025-02-21,Fashion,Product_5,Consumer,Broken on arrival.,2,-0.61,Negative,Replied
ORD-1336,2025-08-26,Beauty,Product_4,Small Business,Exceeded my expectations.,4,0.62,Positive,Pending
ORD-1337,2025-01-24,Fashion,Product_43,Small Business,Perfect fit and great color.,5,0.61,Positive,Pending
ORD-1338,2025-03-19,Electronics,Product_50,Consumer,"Arrived on time, works as expected.",3,-0.05,Neutral,Replied
ORD-1339,2025-09-13,Sports,Product_25,Consumer,Will definitely buy again.,5,0.85,Positive,Replied
ORD-1340,2025-11-11,Fashion,Product_22,Small Business,It's okay for the price.,3,0.15,Neutral,Pending
ORD-1341,2025-07-06,Beauty,Product_9,Consumer,Worst purchase ever.,1,-0.82,Negative,Pending
ORD-1342,2025-09-11,Beauty,Product_46,Consumer,"Arrived on time, works as expected.",3,-0.07,Neutral,Pending
ORD-1343,2025-04-04,Electronics,Product_47,Small Business,"Arrived on time, works as expected.",3,0.14,Neutral,Replied
ORD-1344,2025-01-17,Beauty,Product_46,Consumer,Will definitely buy again.,4,0.84,Positive,Replied
ORD-1345,2025-01-11,Beauty,Product_24,Corporate,Perfect fit and great color.,5,0.7,Positive,Replied
ORD-1346,2026-01-01,Fashion,Product_44,Corporate,"Average product, nothing special.",3,-0.05,Neutral,Pending
ORD-1347,2025-09-12,Sports,Product_32,Small Business,Exceeded my expectations.,4,0.77,Positive,Pending
ORD-1348,2025-11-30,Electronics,Product_6,Corporate,Perfect fit and great color.,5,0.96,Positive,Replied
ORD-1349,2025-07-31,Beauty,Product_6,Small Business,"Average product, nothing special.",3,0.32,Neutral,Replied
ORD-1350,2025-08-08,Home & Kitchen,Product_47,Consumer,"Arrived on time, works as expected.",3,-0.21,Neutral,Pending
ORD-1351,2025-06-07,Sports,Product_20,Consumer,Worst purchase ever.,1,-0.64,Negative,Pending
ORD-1352,2025-06-11,Beauty,Product_36,Consumer,Worst purchase ever.,1,-0.93,Negative,Pending
ORD-1353,2025-04-06,Fashion,Product_23,Small Business,Very poor customer service.,2,-0.52,Negative,Pending
ORD-1354,2025-08-28,Electronics,Product_39,Corporate,Will definitely buy again.,5,0.78,Positive,Pending
ORD-1355,2025-04-13,Sports,Product_24,Small Business,Exceeded my expectations.,5,0.67,Positive,Pending
ORD-1356,2025-03-21,Sports,Product_12,Consumer,Worst purchase ever.,1,-0.77,Negative,Replied
ORD-1357,2025-01-10,Electronics,Product_24,Corporate,It's okay for the price.,3,-0.37,Neutral,Replied
ORD-1358,2025-12-19,Beauty,Product_15,Small Business,Exceeded my expectations.,5,0.66,Positive,Replied
ORD-1359,2025-09-09,Sports,Product_22,Corporate,Broken on arrival.,1,-0.62,Negative,Replied
ORD-1360,2025-10-10,Beauty,Product_21,Corporate,Worst purchase ever.,1,-0.72,Negative,Replied
ORD-1361,2025-09-02,Fashion,Product_23,Corporate,Worst purchase ever.,2,-0.63,Negative,Pending
ORD-1362,2025-01-29,Home & Kitchen,Product_1,Corporate,It's okay for the price.,3,-0.21,Neutral,Pending
ORD-1363,2025-01-22,Electronics,Product_49,Corporate,"Amazing quality, fast shipping!",5,0.61,Positive,Replied
ORD-1364,2025-03-22,Electronics,Product_40,Consumer,Exceeded my expectations.,5,0.72,Positive,Replied
ORD-1365,2025-05-28,Beauty,Product_33,Small Business,Very poor customer service.,2,-0.82,Negative,Replied
ORD-1366,2025-09-21,Sports,Product_19,Corporate,It's okay for the price.,3,0.09,Neutral,Pending
ORD-1367,2025-01-03,Electronics,Product_33,Small Business,"Average product, nothing special.",3,0.18,Neutral,Replied
ORD-1368,2025-08-14,Home & Kitchen,Product_31,Consumer,"Average product, nothing special.",3,0.12,Neutral,Replied
ORD-1369,2025-09-03,Sports,Product_40,Consumer,Does not match the description.,2,-0.93,Negative,Replied
ORD-1370,2026-01-01,Electronics,Product_8,Corporate,Perfect fit and great color.,4,0.75,Positive,Pending
ORD-1371,2025-01-16,Electronics,Product_43,Consumer,Exceeded my expectations.,5,0.93,Positive,Replied
ORD-1372,2025-10-12,Beauty,Product_48,Corporate,"Amazing quality, fast shipping!",4,0.72,Positive,Pending
ORD-1373,2025-03-15,Beauty,Product_37,Consumer,Perfect fit and great color.,5,0.82,Positive,Pending
ORD-1374,2025-08-12,Beauty,Product_37,Small Business,Worst purchase ever.,2,-0.74,Negative,Replied
ORD-1375,2025-07-09,Sports,Product_34,Corporate,"Average product, nothing special.",3,0.32,Neutral,Replied
ORD-1376,2025-09-23,Home & Kitchen,Product_20,Corporate,"Average product, nothing special.",3,0.19,Neutral,Pending
ORD-1377,2025-11-08,Home & Kitchen,Product_7,Small Business,"Amazing quality, fast shipping!",5,0.5,Positive,Replied
ORD-1378,2025-06-23,Beauty,Product_15,Corporate,Exceeded my expectations.,5,0.65,Positive,Pending
ORD-1379,2025-03-30,Beauty,Product_49,Consumer,Very poor customer service.,1,-0.88,Negative,Replied
ORD-1380,2025-03-24,Beauty,Product_7,Small Business,Very poor customer service.,1,-0.71,Negative,Pending
ORD-1381,2025-06-22,Electronics,Product_9,Small Business,It's okay for the price.,3,0.01,Neutral,Pending
ORD-1382,2025-12-06,Home & Kitchen,Product_23,Small Business,Does not match the description.,2,-0.53,Negative,Replied
ORD-1383,2025-01-09,Home & Kitchen,Product_48,Small Business,Decent quality.,3,0.21,Neutral,Replied
ORD-1384,2025-01-15,Beauty,Product_42,Small Business,Does not match the description.,1,-0.56,Negative,Replied
ORD-1385,2025-03-25,Beauty,Product_30,Consumer,Exceeded my expectations.,4,0.93,Positive,Pending
ORD-1386,2025-05-30,Fashion,Product_49,Small Business,Does not match the description.,1,-0.67,Negative,Replied
ORD-1387,2025-10-29,Sports,Product_17,Consumer,Exceeded my expectations.,4,0.71,Positive,Pending
ORD-1388,2025-04-29,Electronics,Product_11,Small Business,Perfect fit and great color.,4,0.57,Positive,Pending
ORD-1389,2025-04-18,Electronics,Product_38,Consumer,"Amazing quality, fast shipping!",5,0.63,Positive,Pending
ORD-1390,2025-03-17,Fashion,Product_16,Consumer,Perfect fit and great color.,4,0.8,Positive,Pending
ORD-1391,2025-08-24,Home & Kitchen,Product_42,Corporate,Decent quality.,3,0.39,Neutral,Pending
ORD-1392,2025-07-08,Home & Kitchen,Product_22,Corporate,"Average product, nothing special.",3,-0.29,Neutral,Replied
ORD-1393,2025-04-24,Fashion,Product_41,Corporate,Exceeded my expectations.,4,0.59,Positive,Replied
ORD-1394,2025-07-09,Beauty,Product_3,Consumer,Does not match the description.,1,-0.79,Negative,Pending
ORD-1395,2025-03-01,Electronics,Product_10,Small Business,Broken on arrival.,1,-0.56,Negative,Pending
ORD-1396,2025-06-09,Beauty,Product_8,Small Business,Does not match the description.,2,-0.82,Negative,Pending
ORD-1397,2025-08-10,Beauty,Product_8,Small Business,Will definitely buy again.,4,0.53,Positive,Replied
ORD-1398,2025-10-24,Home & Kitchen,Product_35,Consumer,Will definitely buy again.,5,0.99,Positive,Pending
ORD-1399,2025-01-12,Sports,Product_35,Small Business,"Arrived on time, works as expected.",3,-0.31,Neutral,Replied
ORD-1400,2025-05-05,Fashion,Product_32,Consumer,Broken on arrival.,1,-0.65,Negative,Replied
ORD-1401,2025-09-30,Sports,Product_12,Corporate,It's okay for the price.,3,-0.07,Neutral,Pending
ORD-1402,2025-05-12,Fashion,Product_14,Small Business,Will definitely buy again.,5,0.58,Positive,Pending
ORD-1403,2025-08-08,Home & Kitchen,Product_21,Corporate,"Amazing quality, fast shipping!",4,0.96,Positive,Replied
ORD-1404,2025-09-12,Home & Kitchen,Product_21,Small Business,It's okay for the price.,3,-0.17,Neutral,Pending
ORD-1405,2025-08-13,Sports,Product_36,Consumer,"Average product, nothing special.",3,0.04,Neutral,Pending
ORD-1406,2025-10-17,Fashion,Product_25,Small Business,Perfect fit and great color.,4,0.74,Positive,Replied
ORD-1407,2025-03-09,Sports,Product_7,Corporate,It's okay for the price.,3,0.02,Neutral,Pending
ORD-1408,2025-08-23,Home & Kitchen,Product_41,Small Business,Will definitely buy again.,4,0.5,Positive,Replied
ORD-1409,2025-05-28,Fashion,Product_21,Small Business,"Average product, nothing special.",3,0.26,Neutral,Pending
ORD-1410,2025-02-08,Beauty,Product_42,Corporate,It's okay for the price.,3,-0.05,Neutral,Pending
ORD-1411,2025-04-08,Sports,Product_50,Small Business,Exceeded my expectations.,5,0.67,Positive,Replied
ORD-1412,2025-12-29,Home & Kitchen,Product_10,Consumer,Worst purchase ever.,2,-0.61,Negative,Replied
ORD-1413,2025-11-10,Electronics,Product_31,Consumer,Decent quality.,3,-0.25,Neutral,Pending
ORD-1414,2025-10-31,Electronics,Product_39,Small Business,Exceeded my expectations.,5,0.59,Positive,Replied
ORD-1415,2025-01-14,Sports,Product_4,Small Business,Decent quality.,3,0.18,Neutral,Pending
ORD-1416,2025-11-08,Electronics,Product_14,Corporate,Exceeded my expectations.,4,0.54,Positive,Pending
ORD-1417,2025-05-26,Fashion,Product_7,Consumer,"Amazing quality, fast shipping!",4,0.94,Positive,Replied
ORD-1418,2025-09-29,Electronics,Product_40,Corporate,"Arrived on time, works as expected.",3,-0.26,Neutral,Pending
ORD-1419,2025-02-02,Sports,Product_23,Small Business,Broken on arrival.,2,-0.78,Negative,Replied
ORD-1420,2025-12-19,Electronics,Product_15,Corporate,Worst purchase ever.,2,-0.84,Negative,Replied
ORD-1421,2025-06-26,Home & Kitchen,Product_2,Corporate,"Amazing quality, fast shipping!",4,0.94,Positive,Pending
ORD-1422,2025-01-15,Electronics,Product_13,Small Business,It's okay for the price.,3,0.22,Neutral,Pending
ORD-1423,2025-07-06,Electronics,Product_2,Corporate,Decent quality.,3,0.2,Neutral,Pending
ORD-1424,2025-01-04,Home & Kitchen,Product_30,Consumer,Broken on arrival.,1,-0.65,Negative,Replied
ORD-1425,2025-02-20,Sports,Product_20,Corporate,"Arrived on time, works as expected.",3,0.39,Neutral,Replied
ORD-1426,2025-01-20,Beauty,Product_43,Corporate,"Amazing quality, fast shipping!",4,0.56,Positive,Replied
ORD-1427,2025-06-06,Electronics,Product_28,Consumer,Very poor customer service.,2,-0.52,Negative,Replied
